5.000000 3.583294
10.000000 3.853952
15.000000 3.730624
20.000000 3.350555
25.000000 3.661988
30.000000 3.639883
35.000000 3.906277
40.000000 3.875627
45.000000 3.548989
50.000000 3.404204
55.000000 3.809820
60.000000 3.705084
65.000000 3.510955
70.000000 3.260388
75.000000 3.300010
80.000000 3.570159
85.000000 3.566811
90.000000 3.455386
95.000000 3.680249
100.000000 3.537202
105.000000 4.091347
110.000000 3.831223
115.000000 2.994588
120.000000 3.925025
125.000000 2.977625
