0.500000 1.612227
1.000000 1.834341
1.500000 1.970158
2.000000 2.104679
2.500000 2.334550
3.000000 2.510593
3.500000 2.678398
4.000000 2.752133
4.500000 2.965226
5.000000 2.987070
5.500000 3.290189
6.000000 3.549133
6.500000 3.586911
7.000000 3.688591
7.500000 3.651783
8.000000 3.742955
8.500000 3.857829
9.000000 3.913304
9.500000 3.983420
10.000000 4.092067
10.500000 4.110585
11.000000 4.208107
11.500000 4.069712
12.000000 3.873753
12.500000 4.228295
