0.500000 0.941121
1.000000 0.928507
1.500000 0.821290
2.000000 0.857414
2.500000 0.985798
3.000000 0.906486
3.500000 0.912090
4.000000 1.006834
4.500000 0.912034
5.000000 0.954348
5.500000 1.007129
6.000000 1.013406
6.500000 0.993615
7.000000 1.014545
7.500000 1.067655
8.000000 1.083408
8.500000 0.950945
9.000000 1.214251
9.500000 1.291286
10.000000 1.216032
10.500000 1.429449
11.000000 1.576209
11.500000 1.641117
12.000000 2.146974
12.500000 2.748361
