0,500000 1,588663
1,000000 2,077804
1,500000 2,205300
2,000000 2,272146
2,500000 2,246121
3,000000 2,255570
3,500000 2,377128
4,000000 2,535500
4,500000 2,526653
5,000000 2,476817
5,500000 2,500246
6,000000 2,465128
6,500000 2,563464
7,000000 2,804041
7,500000 2,782322
8,000000 2,660049
8,500000 2,592551
9,000000 2,678170
9,500000 2,924726
10,000000 3,111382
10,500000 3,163365
11,000000 3,046502
11,500000 3,004046
12,000000 3,770251
12,500000 4,515049
