0,500000 1,737424
1,000000 2,074982
1,500000 2,041965
2,000000 2,113188
2,500000 2,286138
3,000000 2,267675
3,500000 2,313412
4,000000 2,412431
4,500000 2,403721
5,000000 2,395271
5,500000 2,228676
6,000000 2,212522
6,500000 2,282772
7,000000 2,096964
7,500000 2,079071
8,000000 2,253824
8,500000 2,138620
9,000000 2,056352
9,500000 2,321063
10,000000 2,550114
10,500000 2,637672
11,000000 2,726868
11,500000 2,814611
12,000000 2,730184
12,500000 3,030764
