5,000000 2,146181
10,000000 2,288986
15,000000 2,402349
20,000000 2,411739
25,000000 2,354176
30,000000 2,364794
35,000000 2,458277
40,000000 2,462930
45,000000 2,522632
50,000000 2,370993
55,000000 2,394431
60,000000 2,459038
65,000000 2,392484
70,000000 2,341574
75,000000 2,299224
80,000000 2,324765
85,000000 2,203811
90,000000 2,128311
95,000000 2,000257
100,000000 2,290301
105,000000 2,129754
110,000000 2,527618
115,000000 2,826805
120,000000 2,693247
125,000000 2,860691
