0,500000 1,246309
1,000000 1,658203
1,500000 1,842532
2,000000 2,029991
2,500000 1,958485
3,000000 2,160704
3,500000 2,226403
4,000000 2,287547
4,500000 2,497937
5,000000 2,480266
5,500000 2,534716
6,000000 2,475956
6,500000 2,360982
7,000000 2,333420
7,500000 2,458167
8,000000 2,666003
8,500000 2,594192
9,000000 2,676497
9,500000 2,664265
10,000000 2,712331
10,500000 2,938407
11,000000 3,105012
11,500000 3,399873
12,000000 3,658419
12,500000 4,177983
