0,500000 1,903675
1,000000 1,945039
1,500000 2,230081
2,000000 2,416634
2,500000 2,508584
3,000000 2,593045
3,500000 2,654860
4,000000 2,735193
4,500000 2,739985
5,000000 2,626821
5,500000 2,665183
6,000000 2,758112
6,500000 2,673843
7,000000 2,821414
7,500000 2,610931
8,000000 2,494846
8,500000 2,540267
9,000000 2,693790
9,500000 2,843583
10,000000 2,944999
10,500000 2,940738
11,000000 3,229497
11,500000 3,604715
12,000000 3,975425
12,500000 3,829764
