0,500000 2,466413
1,000000 3,183783
1,500000 3,379094
2,000000 3,392460
2,500000 3,458085
3,000000 3,612084
3,500000 3,786230
4,000000 3,849884
4,500000 3,653775
5,000000 3,594760
5,500000 3,840262
6,000000 4,174456
6,500000 4,348879
7,000000 4,078618
7,500000 3,819440
8,000000 3,695396
8,500000 3,602812
9,000000 3,562282
9,500000 3,510811
10,000000 3,391747
10,500000 3,349102
11,000000 3,884433
11,500000 4,041040
12,000000 4,278979
12,500000 4,369170
