0,500000 2,165346
1,000000 2,464317
1,500000 2,648946
2,000000 2,854357
2,500000 3,034123
3,000000 3,341749
3,500000 3,662028
4,000000 3,938329
4,500000 4,268288
5,000000 4,409686
5,500000 4,721552
6,000000 5,002703
6,500000 5,115780
7,000000 5,343389
7,500000 5,520113
8,000000 5,627809
8,500000 5,748231
9,000000 5,734640
9,500000 5,703288
10,000000 5,580067
10,500000 5,613270
11,000000 5,452856
11,500000 5,625392
12,000000 5,287402
12,500000 5,480923
