0,500000 0,848825
1,000000 0,976603
1,500000 1,026193
2,000000 1,078641
2,500000 1,247920
3,000000 1,381351
3,500000 1,439030
4,000000 1,540166
4,500000 1,663293
5,000000 1,788128
5,500000 1,878685
6,000000 1,933066
6,500000 1,987219
7,000000 2,088727
7,500000 2,093492
8,000000 2,112742
8,500000 2,025777
9,000000 2,084704
9,500000 2,051856
10,000000 2,053932
10,500000 2,077986
11,000000 2,075170
11,500000 2,213403
12,000000 2,143691
12,500000 1,934811
