5,000000 3,540617
10,000000 3,815201
15,000000 3,654963
20,000000 3,607379
25,000000 3,867015
30,000000 3,882586
35,000000 3,557113
40,000000 3,541493
45,000000 3,915911
50,000000 3,868367
55,000000 3,615250
60,000000 3,578520
65,000000 3,784528
70,000000 4,047325
75,000000 3,760295
80,000000 3,985735
85,000000 4,038933
90,000000 3,901572
95,000000 3,032560
100,000000 3,663237
105,000000 3,154988
110,000000 3,599156
115,000000 2,787581
120,000000 3,478722
125,000000 2,535965
