0,500000 2,490757
1,000000 2,999191
1,500000 3,297678
2,000000 3,321053
2,500000 3,275802
3,000000 3,318074
3,500000 3,389272
4,000000 3,460270
4,500000 3,407704
5,000000 3,490581
5,500000 3,593206
6,000000 3,412255
6,500000 3,072670
7,000000 2,610213
7,500000 2,786433
8,000000 3,033796
8,500000 3,064391
9,000000 3,077442
9,500000 3,156757
10,000000 3,309591
10,500000 3,637828
11,000000 3,651379
11,500000 3,719202
12,000000 4,324372
12,500000 5,293546
