0.500000 1.563000
1.000000 2.105364
1.500000 2.607818
2.000000 2.888678
2.500000 3.095031
3.000000 3.370170
3.500000 3.635278
4.000000 3.914088
4.500000 4.234038
5.000000 4.603745
5.500000 5.021543
6.000000 5.408963
6.500000 5.457567
7.000000 5.373515
7.500000 5.269230
8.000000 5.399233
8.500000 5.632774
9.000000 5.748216
9.500000 5.766354
10.000000 5.832383
10.500000 5.923891
11.000000 6.144721
11.500000 6.486459
12.000000 6.546517
12.500000 6.871130
