0,500000 2,066279
1,000000 2,529173
1,500000 2,876892
2,000000 3,149623
2,500000 3,347138
3,000000 3,537976
3,500000 3,664198
4,000000 3,792334
4,500000 3,998005
5,000000 4,270913
5,500000 4,363320
6,000000 4,375793
6,500000 4,469230
7,000000 4,235654
7,500000 4,372537
8,000000 4,404223
8,500000 4,520401
9,000000 4,613375
9,500000 4,634596
10,000000 4,793902
10,500000 4,865817
11,000000 4,565505
11,500000 4,302593
12,000000 5,164994
12,500000 4,938457
