0,500000 0,800360
1,000000 1,019708
1,500000 1,132761
2,000000 1,242982
2,500000 1,357889
3,000000 1,477748
3,500000 1,540025
4,000000 1,586151
4,500000 1,651358
5,000000 1,784094
5,500000 1,870918
6,000000 1,974005
6,500000 2,123612
7,000000 2,259140
7,500000 2,199804
8,000000 2,065800
8,500000 1,996493
9,000000 2,015719
9,500000 2,064237
10,000000 2,077842
10,500000 2,163180
11,000000 2,176397
11,500000 2,443583
12,000000 2,856455
12,500000 2,802753
