5,000000 3,718516
10,000000 3,736986
15,000000 3,858525
20,000000 3,798677
25,000000 3,841643
30,000000 3,919139
35,000000 4,024398
40,000000 3,767647
45,000000 3,835794
50,000000 3,506298
55,000000 3,826722
60,000000 3,793831
65,000000 3,857553
70,000000 3,836394
75,000000 3,746823
80,000000 3,950225
85,000000 3,687336
90,000000 3,810099
95,000000 4,270005
100,000000 3,591701
105,000000 3,549473
110,000000 4,039732
115,000000 3,476458
120,000000 4,326990
125,000000 4,185974
